url,metadata_reference
http://jhjhjhhjkj.web.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://imtokexn.im/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://auuth-m-start-ledgger--auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://app-l-start---ledger-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://auth-starts--trizors-io.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://auth-usa--trizors.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://browser-io-start-ttrezor.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://mettamasskextnssion.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://cdn-io-start-trezzor.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://help-s-ledgralive--leg.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://m-ledgerlive--app.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://wallettrezorhardware.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://start---ledgen-ouths.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://help-support-leddrgor.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://cdn-trezorrhardware-docs.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://helps-trezorr-hardware.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://trezro-io-use.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://start--leigers--comz.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://live-wallet-ledgere.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://grmiziologin.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://tratamientomiso.cl/l/mail1.php,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://must.com.py/vhnm/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://imhimc.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sayangdiakontoll324.dfgq1236.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://tptkn.org/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://singadel.lebontremblemant.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.tecorportas.com/CN/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://aitafaq.sbs/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://sso--en--coinbasepro--cdn--z---auths.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://ebay.store-dca.shop/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://help-contint-ledgro.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://cpcalendars.3-14-127-80.cprapid.com/secured/sign/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://expediapartnercentrals.reazby.com/Accounts/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://jobtrackera.vercel.app/managermentloc/jklwqzbxvtyplfdshrkc.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso-ndax-io-authe.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://biendeantesvitraux.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://case-10099015.nicelittlestuff.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://superfreightloginmicrosoftonlineservices.huaao-optical.com/authica/valida/?email=3mail@b.c,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://jhjhjhhjkj.firebaseapp.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://token.tpwalletapp.news/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://kirfaond.kabkbamiloudi-larfonsi.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://usbfsauasb.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://outh-nav-netcoins.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://salvatierrainmobiliaria.com.mx/whmgateland/en.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=ywjyywhabwxpbi5jb20=&.rand=13inboxlight.aspx?n=1774256418&fid=4,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://my---sso-itrustcapital--com-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://secure--itrustcapital--sso-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso--blockfia-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://mintpro-x6.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sushipoolswape.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://my-sso--itrustcapital--com-auth-ak.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://my---sso---itrustcapital--cdn-f-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://app--sso-itrustcapital--auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://blockfe-cdn.godaddysites.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://metacomc.wpenginepowered.com/com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://owltovalidation.pages.dev/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://wsdfvrew.blogspot.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://wsdfvrew.blogspot.tw/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://mobilenew.lol/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://gbwhtts.com.pk/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://gbwhatts.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://amazon-2-clone-jmpp.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso--eng--ca--netcoins-com--cdn---auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://auth-app-loginitrustcapital-com-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://gojjhhdd.top/wap/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://redwhatsapp.com/virbo/download/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://satisfaction-bnppere.mediatech-solutions.com/w/04ada2cae5c383672c6d,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://ytstartsytdf.weebly.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://habitual-feet.surge.sh/?3mail@b.c,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pagina.pro/facebook-support-authplatform-authentication-challenge-business-checkpoint-next,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://sso--itrust--capital-com-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.trainingcyber.com/cyberheroes/?lang=en,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://ledgerapp.vip/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://h4shell.github.io/pancakeswap_webhook_seedphrase/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://app--itrustcapital--sso--console.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.emesssages.com/?urid=gHIkX-p0oe9ekh7aWh0Nmrw4AkHf1jbViOkgjmrhcOwjQlKo4FGA1oh60TC_sI1JUVApmbttY1zq52kHA5IYsrQiiujvZpbxTPIog2tkAqkzHfux5xrVUuY8WGNBukduyIkx2iFPJAMhC&rg=CUS,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://new.events-games.com/8Z9oU?fbclid=IwZXh0bgNhZW0CMTEAAR6q3mcQSf3Y9hYYC0z224odn6cuLasczPTjmPSBJpB4SzJUBh-uj2BfPu05OA_aem_kCRqutoCaWNgJg-WMMZVzg,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://timephoriaofficial.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-4b857e143fb64003a534ea2ef1a84400.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://fstivall.japxsa.top/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://fsrivall.japxsa.top/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://saikatsarkar674.github.io/amazonClonev2/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://consol-ndax-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://mourya2044.github.io/amazon-clone/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://instagram.archive.com.im/video/6426554922/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://secure-blockfi---sso-h-cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/articles/windows-ux-in-an-ai-driven-world/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://removee.shop/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://login-blockfi-sos-cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://s3.us-east-1.amazonaws.com/anydo-user-uploads/cSOc9bx8cfb7z2Q2rcKvvA_15e548cefec2438abebec340f91c2b7e_network.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://decentalized.netlify.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://portal--ndax--io--cdn--auths.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://portal-auth-ndax-io--cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.5510008.net/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.zmienaktualizacje.win/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/articles/weaving-the-strange-the-art-and-alchemy-of-xboxs-south-of-midnight,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/articles/the-hidden-power-of-typography/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://shahmeeraftab.github.io/Netflix-Clone,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/culture-and-careers/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/news-and-stories/category/profiles/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/news-and-stories/category/ux-ui/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/news-and-stories/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/news-and-stories/category/visual-design/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://whyavya.github.io/amazon_clone,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://hmtu3tkqlkkt-1oas.vercel.app/metasupportcenter.html/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft.design/news-and-stories/category/design-thinking/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.notifytracking.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://nhhkl.blogspot.tw/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://uspservicesl.blogspot.cz/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-bfed733beb31476b96b439195829b84b.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://f1nancier.com/?r=9d996a4d-acc7-4b01-8ed3-f2320dd73ef9&rg=eu,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-0841a80f059048deb647a765306818fa.r2.dev/glorylog/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-e7be145935f648eaa59329583c5ab8b4.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-c2aa174758aa43ea80a0607fa6195767.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-671ae1ff64674c3ba9e54c618b905356.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://paiement-de-facture-fr1123476384.mystrikingly.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://baredolf.kabkbamiloudi-larfonsi.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://unified-tokens-protocols.pages.dev/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-28a40a97cf1141baa29b69d4934f21a4.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://13-58-50-242.cprapid.com/app/update.php?xo5cpll3obsib5oslk40,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://steamcormmunrity.com/506741901399,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://steamcommurnrity.com/149831232041,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-4dac7568f7c3434096cda8f42d81069a.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-f583c34f6f3a419eb49954f45762c24a.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://poczta-polskapl.top/i,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-845232413d77493aa1b626f5186dadae.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-f0a5b7b570824277b14f255ecd2e0484.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-668a429b1c7440a88622fb12eb78dd80.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-6b5396a7447e450890996021695aad4d.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://amberhome.ae/_twitter-auth,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://grand-quilled-coast.glitch.me/uiyiut.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-ca8a3ace07094ee9967971c12a96a935.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-42b970e6398a4e69a742f1981a9dd62a.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso-i-trustcapital-com--ln-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-ff3e5846e4294ff19c438759f138f1ab.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://adorable-torrone-95a0f8.netlify.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-6f92023a91b44e49b94faee9abf5a091.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-d301d1a8a2384f2290e943d6151e875f.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://eng-crypto--cdn--auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-568070ff12dd450d8ea38070e6c104e5.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://io-ndax-auth--ca.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-34ef152cd54645d6bfb59e199b493be6.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-5473e530f3c24730b0b3f7132ba6254e.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://pub-0f9c926c063d4b3d9889bb88535b80b3.r2.dev/index.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://bace-ndax-login-sso.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://e-zpassny.com-shg.win/pay/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://rotoms.co.uk/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://flourishing-pithivier-676eb1.netlify.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://vite-t-85sc.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://accounts.marketwebb.mobi/en/login,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://l551005.cc/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://wap.guaqi.net/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://netcoins-logi-cdn-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://reaktivierung-s-tan2.top/start,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://danaa-indoneesiaa-reesmii.adztx.my.id/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://app-i-trustcapital-us--cdn---auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://accounts.marketwebb.me/en/login,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://io-trzor-ddoc.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://start-ledgar--auth-service.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://auths--suite--trezrei.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://bridge--m---ttrezor--io.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://auth-start-m-treezor-ca.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://bridgeterzors-apps.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://aoth-m-start-ledgrr--auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://content--auth-l--lledgen.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://content-setup-ladger.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://connects-ledgr-liv.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.grupo01.rana.avnam.net/wordpress/local/login/login.php,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://agileortho.in/wp-content/plugins/contactic/assets/img/cruise/WeTransfer.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://app-ledger-docs.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://auth-m---starut-ttrezor.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://yadaorma.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://bridge-trezrro.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso-authe-liveledger.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://auth-m-start--trezor.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://trezsorio-starts---help.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://help--content-ledggr.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://doc-wledgersstartt-cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://web--docs-trezr--usio.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://imtoqen.im/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://14mayistasifranceleriniolus.cloud/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://webmail.slalom.himoschalet.fi/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://legilive--login.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://uspservicesl.blogspot.ba/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://fortune007.116d562.wcomhost.com/be/be/home/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://rplg.co/a53232d9,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://webchrone.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://n37bd.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://my-secure--itrust--capital--cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://mdtanveer0786.github.io/amazon-clone,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support-839.ubpages.com/386920/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://rakuten82.cc/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://workstation-support.com/43957835250cd6636baa4006910b728052cc4875/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://skbzfvi0u.localto.net/bcr24/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://backupaloygosong.business-minagne.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://bet73078.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://3656799.com/activity.do,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://zzzzzzbxxxx.weebly.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://ugf3.softkingvpn.xyz/re3fewa/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://ipfs.io/ipfs/bafkreigice5onklxqrnatpb2foy2nz4gabcmfjkfum2gz64qop7fxgldwa,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://my--sso--itrustcapital-cdn--x--auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://my--sso-itrustcapital-com-cdn--v--auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso--itrustcapital---com-authh.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://home-sso-i-trustcapital-com-auths.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://page--sso-itrustcapital.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://secure-sso-t-itrustcapital-com-auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://my--sso-itrustcapital-com-cdn-docs.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso--i-trustcapital--i-com-autth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://secure----itrustcapital--sso---auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso--ndax-io-sso.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://portal-io-ndax-oauth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://shushi-swap--cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://my--sso-itrustcapital-com-auth-h.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso--itrustcapital--verify--auth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://server876.weebly.com/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://portal---auuth---ndax--cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso----w-trustcapital--com--autths.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://secure-blockfie-app-auth-cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://homepage-blockfiee.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://sso---en-netcoins-com-cdn---autth.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://start-z-blockfi-cdn.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://log-in-ndex.webflow.io/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://zcc-18f.pages.dev/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://flde-lity.com-jl.bond/security/forgotLogin.html,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://projects1-k5vf.vercel.app/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://tutti.total29011.cfd/twint/1747929996646.0652/,https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
